id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
643427846937229220,Condo in Amsterdam · ★5.0 · 1 bedroom · 1 bed · 1.5 baths,123472271,Maarten,,Centrum-Oost,52.36569,4.88187,Entire home/apt,230,2,4,2023-01-03,0.31,1,0,1,0363 A232 F6F1 3EDD 38F8
643897711660141376,Condo in Amsterdam · ★4.30 · 1 bedroom · 1 bed · 1 bath,46281957,Tunacan,,Westerpark,52.3836549,4.870447899999999,Entire home/apt,200,2,10,2023-06-17,0.57,1,0,6,0363 E219 4301 B546 95E9
644177287921855374,Loft in Amsterdam · ★5.0 · 2 bedrooms · 2 beds · 1 bath,245655061,Stijn,,Centrum-West,52.3708604,4.8796628,Entire home/apt,1314,3,11,2023-10-07,0.62,1,199,5,0363 80CE FD59 A8BE 5760
644575560765574390,Condo in Amsterdam · ★4.67 · 2 bedrooms · 2 beds · 2 baths,32846230,Jacqueline,,De Pijp - Rivierenbuurt,52.347,4.89831,Entire home/apt,200,3,6,2023-10-22,0.35,1,0,4,0363 025D 0F61 B52D 941A
644626724949405237,Condo in Amsterdam · ★4.69 · 1 bedroom · 2 beds · 1 shared bath,20052140,Amir,,Osdorp,52.35745,4.81403,Private room,69,3,50,2023-11-10,2.77,1,0,36,0363 85F7 0B1A 065B EBCF
644739810278646927,Condo in Amsterdam · ★4.60 · 2 bedrooms · 2 beds · 1 bath,463208309,Valentina,,De Pijp - Rivierenbuurt,52.3559,4.89098,Entire home/apt,206,2,5,2023-08-26,0.29,1,0,3,0363CAB47F020FBDD18A
644745749979261905,Condo in Amsterdam · 2 bedrooms · 2 beds · 2 baths,9579108,Bart,,Bos en Lommer,52.3762,4.85874,Entire home/apt,317,7,0,,,1,287,0,0363 B962 8F0C 20F8 09AC
644819559599604303,Condo in Amsterdam · ★4.94 · 2 bedrooms · 2 beds · 1 bath,24543806,Linda,,Bos en Lommer,52.3813,4.85153,Entire home/apt,240,3,16,2023-10-16,0.92,1,0,9,0363 8DE4 1F32 2840 DC75
644887065916556240,Townhouse in Amsterdam · 3 bedrooms · 4 beds · 2.5 baths,7759632,Nicolien,,Bos en Lommer,52.38051,4.85079,Entire home/apt,276,5,2,2023-08-24,0.50,1,0,2,0363 2092 24B6 4097 7700
644892959110928935,Condo in Amsterdam · ★4.29 · 2 bedrooms · 3 beds · 1 bath,463254074,Robin,,Geuzenveld - Slotermeer,52.3841394,4.8370617,Entire home/apt,135,2,14,2023-08-16,0.82,1,0,8,0363 BDAC 9FF7 5467 5D5C
644906574913139588,Condo in Amsterdam · ★4.82 · 1 bedroom · 1 bed · 1.5 baths,6461417,Candice,,De Baarsjes - Oud-West,52.36781,4.87185,Entire home/apt,280,3,11,2023-11-05,0.62,1,82,5,0363 3EC1 0C6B DA04 3A46
644980707832192862,Condo in Amsterdam · ★5.0 · 2 bedrooms · 2 beds · 1.5 baths,12531923,Luc,,Oud-Oost,52.3651659,4.9267542,Entire home/apt,536,3,5,2023-09-18,0.29,1,107,3,0363D94A956B7CF9499A
645411923082342811,Home in Amsterdam · ★5.0 · 6 bedrooms · 6 beds · 3.5 baths,4456680,Neal Estate,,De Aker - Nieuw Sloten,52.34126956080595,4.818412835581989,Entire home/apt,421,3,8,2023-12-09,1.79,18,303,8,Exempt
645413419416690774,Vacation home in Amsterdam · ★5.0 · 6 bedrooms · 6 beds · 3.5 baths,4456680,Neal Estate,,De Aker - Nieuw Sloten,52.3416714,4.8180317,Entire home/apt,421,3,20,2023-12-07,2.56,18,227,20,Exempt
645415424366456737,Houseboat in Amsterdam · ★5.0 · 3 bedrooms · 4 beds · 2 baths,19182696,Lynn,,Oud-Noord,52.39528,4.90417,Entire home/apt,290,3,6,2022-08-20,0.35,1,0,0,0363 E228 0BF0 1085 86FF
645551416159180618,Condo in Amsterdam · ★4.83 · 1 bedroom · 1 bed · 1 bath,463398586,Kim,,De Pijp - Rivierenbuurt,52.3562072,4.8900553,Entire home/apt,225,3,6,2023-08-27,0.35,1,0,2,0363 7E51 1C14 B381 8CA3
646115075076479415,Condo in Amsterdam · 1 bedroom · 1 bed · 1 bath,27778382,Heijme,,De Pijp - Rivierenbuurt,52.34259,4.89489,Entire home/apt,320,2,1,2022-07-18,0.06,1,0,0,0363 6B89 0D0F 94D3 80B9
646150523981952726,Condo in Amsterdam · ★5.0 · 2 bedrooms · 2 beds · 1 bath,22980214,Safa,,Zuid,52.35244,4.84618,Entire home/apt,285,1,6,2023-10-01,0.73,1,0,6,0363 CBA9 E3E7 80B6 C811
646185276389800252,Rental unit in Amsterdam · ★4.97 · 2 bedrooms · 2 beds · 1 bath,8088712,Yeter,,Centrum-Oost,52.36152,4.89789,Entire home/apt,373,1,34,2023-12-10,1.90,3,242,25,0363 39C8 5989 05CD D197
646345660623669105,Houseboat in Amsterdam · ★4.85 · 2 bedrooms · 2 beds · 1.5 baths,390677829,Safira En Mario,,Noord-West,52.41481833217419,4.898217245936394,Private room,185,2,81,2023-11-28,4.48,1,77,50,0363 D0DE 08C0 8048 1CA5
646436958547310410,Condo in Amsterdam · ★5.0 · 1 bedroom · 1 bed · 1 bath,317710858,Adrian,,De Pijp - Rivierenbuurt,52.35461611119685,4.888480670202121,Entire home/apt,281,2,8,2023-11-12,2.40,1,168,8,0363 CA2E FB62 F837 3CEB
646881121363202730,Condo in Amsterdam · 1 bedroom · 1 bed · 1.5 baths,30700555,Sam,,De Baarsjes - Oud-West,52.36492,4.85928,Entire home/apt,295,4,2,2023-09-19,0.67,1,309,2,0363 134C EA43 F982 400E
647055735071855965,Home in Amsterdam · ★5.0 · 4 bedrooms · 4 beds · 1.5 baths,3342728,Gianna,,Noord-West,52.41031,4.90647,Entire home/apt,240,5,5,2023-08-19,0.31,1,10,3,0363 BAA0 C3F3 216F C4CC
647146597073310223,Houseboat in Amsterdam · ★5.0 · 1 bed · 1 bath,25611734,Lisette,,De Baarsjes - Oud-West,52.36639,4.87331,Entire home/apt,195,2,14,2023-11-25,0.77,1,0,6,0363 33FF C141 D1A2 DF33
647527700051388518,Condo in Amsterdam · ★5.0 · 1 bedroom · 2 beds · 1 bath,5436063,Heleen,,Centrum-West,52.387935189480544,4.887412342907438,Entire home/apt,235,3,5,2023-10-29,1.06,1,0,5,0363 20CF 8068 2D92 F18A
647652592651889055,Condo in Amsterdam · ★4.67 · 1 bedroom · 1 bed · 1.5 baths,10689819,Eva,,Bos en Lommer,52.376635862137164,4.857214316725731,Entire home/apt,250,4,3,2023-08-29,0.20,1,9,2,0363 98DE A93D 1BFA A447
647783887358956441,Rental unit in Amsterdam · ★5.0 · 1 bedroom · 2 beds · 1 bath,291521238,Nathalie,,Oud-Noord,52.39065,4.91289,Entire home/apt,130,28,3,2023-01-31,0.19,1,6,1,0363 A876 9329 6C1B CF4F
647860180117905304,Condo in Amsterdam · ★4.70 · 1 bedroom · 1 bed · 1 bath,463916966,Coenraad,,Centrum-West,52.37685,4.88033,Entire home/apt,230,2,10,2023-08-01,0.56,1,0,4,0363329F47A1195E1844
648091990897459963,Condo in Amsterdam · ★4.82 · 1 bedroom · 1 bed · 1.5 baths,18376865,Rachel,,Westerpark,52.37364,4.8742,Entire home/apt,225,2,11,2023-12-05,0.62,1,2,5,0363 9E1D 4C5D 5B88 60AC
648233252752355249,Townhouse in Amsterdam · ★5.0 · 4 bedrooms · 4 beds · 4.5 baths,5128876,Alexandra,,Centrum-West,52.3694497,4.88417,Entire home/apt,1400,2,25,2023-07-20,1.43,2,88,19,0363 444B E26B A377 307D
648239251659503717,Condo in Amsterdam · ★4.77 · 2 bedrooms · 2 beds · 1.5 baths,463995391,Ruben,,Zuid,52.36058,4.87807,Entire home/apt,499,90,13,2023-05-03,0.72,2,104,5,0363 43F8 DF7F 72AD 2AE8
648297651422160393,Loft in Amsterdam · ★4.94 · 2 bedrooms · 3 beds · 1.5 baths,312500493,Murat,,Zuid,52.3524122,4.866395300000001,Entire home/apt,580,3,18,2023-10-23,1.01,1,14,11,0363 411C 3051 6571 7E05
648364562624941989,Condo in Amsterdam · ★5.0 · 1 bedroom · 1 bed · 1 bath,391079647,Alessandra,,De Pijp - Rivierenbuurt,52.35332039999999,4.9042729,Entire home/apt,234,1,10,2023-11-03,0.70,1,14,5,0363 109D 748B 7E97 BD13
648386428524752293,Home in Amsterdam · ★5.0 · 2 bedrooms · 2 beds · 1.5 baths,266624,Krokus,,Noord-West,52.417,4.87901,Entire home/apt,225,3,11,2023-10-30,0.65,2,8,9,03635E31E22D61ABE6A4
648418090720730732,Condo in Amsterdam · 1 bedroom · 1 bed · 1.5 baths,97833241,Sebastiaan,,Westerpark,52.3812641,4.8721668,Entire home/apt,310,3,2,2022-11-15,0.13,1,282,0,0363 20EB 84DD B6B0 13E0
648436498855217329,Houseboat in Amsterdam · 1 bedroom · 1 bed · 1.5 baths,9937348,Pieter,,Oud-Noord,52.40107,4.9007,Entire home/apt,150,2,1,2022-08-29,0.06,1,0,0,0363 0197 62C9 9CAE FD4D
648440793717449695,Condo in Amsterdam · ★5.0 · 1 bedroom · 1 bed · 1.5 baths,103701771,Tamara,,De Baarsjes - Oud-West,52.3724311,4.8740275,Entire home/apt,300,2,10,2023-10-06,0.63,1,0,6,0363 01B7 B6C0 1D40 211B
649074843359124203,Home in Amsterdam · ★4.88 · 1 bedroom · 1 bed · 1 private bath,464101068,Cees,,Centrum-West,52.36722,4.88399,Private room,121,2,147,2023-12-02,8.14,2,74,97,0363 2523 D568 F530 F123
649085036887875949,Condo in Amsterdam · ★5.0 · 2 bedrooms · 2 beds · 2 baths,65181406,Caitlin,,Zuid,52.34832,4.86898,Entire home/apt,800,2,11,2023-10-23,0.70,1,363,6,0363 2898 9167 DACD 9660
649101816251286416,Home in Amsterdam · ★4.79 · 1 bedroom · 1 bed · 1 private bath,464101068,Cees,,Centrum-West,52.36762,4.88266,Private room,99,2,166,2023-12-08,9.19,2,0,101,0363 2523 D568 F530 F123
649538235000954406,Loft in Amsterdam · ★4.94 · 1 bedroom · 1 bed · 1 bath,464327780,Jari,,De Baarsjes - Oud-West,52.36197,4.87588,Entire home/apt,299,4,35,2023-09-06,1.99,1,58,15,0363 E8C2 10DF FAC3 2796
649624299732905979,Condo in Amsterdam · ★4.79 · 1 bedroom · 1 bed · 1 bath,9191032,Linda,,Bos en Lommer,52.37822,4.8593,Entire home/apt,141,2,14,2023-10-16,0.86,1,225,9,Exempt
649691075598263387,Houseboat in Amsterdam · ★4.80 · 3 bedrooms · 4 beds · 1.5 baths,370601379,Niels Petrus,,Noord-West,52.40524,4.90697,Entire home/apt,255,6,5,2023-08-28,0.31,1,144,3,0363 07A1 48CE 68FC 76F1
649835461610968145,Home in Amsterdam · ★5.0 · 3 bedrooms · 3 beds · 2 baths,227614626,Bonnie,,Noord-West,52.41541,4.8987,Entire home/apt,218,3,5,2022-09-12,0.30,1,0,0,0363 C4F5 7772 3B45 3919
650016024444305441,Townhouse in Amsterdam · ★5.0 · 4 bedrooms · 5 beds · 2.5 baths,39733508,Indra,,IJburg - Zeeburgereiland,52.34745,5.0117,Entire home/apt,179,5,5,2023-08-11,0.30,1,0,2,0363 7209 4751 D08B 06BB
650046020195757676,Condo in Amsterdam · ★4.85 · 2 bedrooms · 2 beds · 1 bath,21205445,Joep,,De Pijp - Rivierenbuurt,52.3561848,4.8905439,Entire home/apt,275,1,13,2023-10-01,0.75,1,351,8,0363 3667 44BE 2449 92EF
650388230007035143,Condo in Amsterdam · ★4.50 · 2 bedrooms · 2 beds · 1 bath,4166098,Eliska,,De Pijp - Rivierenbuurt,52.355778,4.891731,Entire home/apt,220,2,10,2023-08-20,0.59,1,75,4,ABCD 1234 AB12 89EF A0F9
650479833729266960,Condo in Amsterdam · ★5.0 · 1 bedroom · 1 bed · 1.5 baths,86239574,Pieter,,De Baarsjes - Oud-West,52.36359,4.85705,Entire home/apt,390,3,7,2023-09-17,0.44,1,83,3,0363 5611 92DE 3E0A 3793
650589140141610689,Condo in Amsterdam · ★4.43 · 1 bedroom · 1 bed · 1 bath,39110511,Mike,,Zuid,52.35363,4.85102,Entire home/apt,175,28,7,2023-09-25,0.45,14,80,4,0363 496A D3BC A858 ED9F
650679981680197963,Rental unit in Amsterdam · ★4.88 · 2 bedrooms · 2 beds · 1 bath,261116882,Alistair,,Bos en Lommer,52.38252,4.85407,Entire home/apt,305,1,17,2023-10-16,0.99,1,38,5,0363 28DB 6C0B 71F6 DCF8
651110081840270594,Condo in Amsterdam · ★5.0 · 1 bedroom · 1 bed · 1.5 baths,55560358,Marthe,,De Pijp - Rivierenbuurt,52.34776,4.9032,Entire home/apt,217,2,18,2023-08-27,1.02,1,43,7,0363 BE79 3E03 2B79 B969
651257738336801912,Rental unit in Amsterdam · ★4.89 · 2 bedrooms · 2 beds · 1 bath,36275648,Timo,,Slotervaart,52.35268,4.83834,Entire home/apt,300,2,9,2023-10-07,0.50,1,23,4,0363 A72F 7592 6E25 3C00
651420930056658927,Rental unit in Amsterdam · 1 bedroom · 1 bed · 1.5 baths,200523012,Leonoor,,De Baarsjes - Oud-West,52.36675175698342,4.856529139813427,Entire home/apt,120,28,0,,,1,0,0,0363 986D 97A9 5325 0A1B
651925005286643330,Condo in Amsterdam · 2 bedrooms · 2 beds · 1 bath,451839909,Justin,,Slotervaart,52.34859,4.83315,Entire home/apt,212,4,0,,,1,60,0,0363 611D 24E3 63D1 0334
652492381733245185,Condo in Amsterdam · ★4.67 · 1 bedroom · 1 bed · 1 bath,34928474,Jim,,De Baarsjes - Oud-West,52.37283,4.85621,Entire home/apt,190,2,6,2023-09-16,0.46,1,0,4,0363 B36A D0FA 3CDF FDDF
652590086987060959,Condo in Amsterdam · ★4.43 · 1 bedroom · 2 beds · 1 bath,464973907,Sophia,,Oud-Noord,52.38272,4.91434,Entire home/apt,,2,7,2022-10-23,0.48,1,0,0,0363D1659764DBC8BFC1
652609797838455611,Condo in Amsterdam · 3 bedrooms · 3 beds · 1 bath,13353119,Harmen,,Watergraafsmeer,52.35067,4.9385,Entire home/apt,195,2,1,2022-08-19,0.06,1,0,0,AAAA 1234 AB12 89EF A0F9
652669699499168719,Houseboat in Amsterdam · ★4.78 · 2 bedrooms · 3 beds · 1.5 baths,437005049,Helma,,Oostelijk Havengebied - Indische Buurt,52.37410879999999,4.940876299999999,Entire home/apt,275,3,18,2023-08-15,1.08,1,30,11,0363 75EE D4DD 038A E293
652671537269481026,Condo in Amsterdam · ★5.0 · 1 bedroom · 1 bed · 1 bath,464991121,Melisse,,De Baarsjes - Oud-West,52.36814,4.8655,Entire home/apt,188,2,4,2022-09-19,0.23,1,14,0,03631740EE233DB32EED
652767804151967005,Houseboat in Amsterdam · ★5.0 · 2 bedrooms · 3 beds · 3 baths,377918907,Nelke,,Watergraafsmeer,52.34440155552212,4.914071596820051,Entire home/apt,450,3,9,2023-11-03,0.55,1,43,6,0363 95C8 DEBE 50A2 F614
652799039926597473,Condo in Amsterdam · ★4.90 · 1 bedroom · 2 beds · 1 private bath,465028677,Teodora,,Centrum-Oost,52.36378,4.90933,Private room,261,1,29,2023-08-20,1.67,1,0,17,0363 B7F4 7717 816A 00AD
653299720189848502,Rental unit in Amsterdam · ★5.0 · 1 bedroom · 1 bed · 1 bath,77544654,Marijn,,De Pijp - Rivierenbuurt,52.35638,4.88776,Entire home/apt,300,2,6,2023-11-14,0.44,1,17,5,0363 B100 01AB E8AB 9B6C
653326414871985697,Rental unit in Amsterdam · ★4.90 · 2 bedrooms · 2 beds · 1 bath,24938319,Agnes,,De Baarsjes - Oud-West,52.36797,4.85891,Entire home/apt,300,4,10,2023-11-15,0.65,1,52,8,0363 A928 6371 FAFB C66A
653331624179195445,Condo in Amsterdam · 3 bedrooms · 4 beds · 1.5 baths,44867480,Anna,,Oud-Oost,52.35148,4.91143,Entire home/apt,425,7,2,2022-08-01,0.12,1,31,0,0363DD8B0BC9C56091A7
653360539481915256,Rental unit in Amsterdam · ★5.0 · 1 bedroom · 2 beds · 1 bath,20838942,Mickael,,De Pijp - Rivierenbuurt,52.35569,4.89261,Entire home/apt,250,1,11,2023-01-30,0.65,1,0,3,0363 70F3 A301 456C 77BE
653453812073683922,Condo in Amsterdam · ★4.80 · 1 bedroom · 1 bed · 1 bath,170178346,Lotte,,Oostelijk Havengebied - Indische Buurt,52.36448,4.93267,Entire home/apt,215,2,5,2023-11-25,0.77,1,5,5,0363 EAD6 FAD7 7A62 DE3C
653475769996837641,Condo in Amsterdam · ★4.94 · 1 bedroom · 1 bed · 1 bath,66864808,Elise,,Centrum-West,52.37294,4.88438,Entire home/apt,325,2,16,2023-09-18,0.97,1,86,7,0363 1D7E 06DF F932 B43F
653486926404911164,Home in Amsterdam · ★5.0 · 5 bedrooms · 5 beds · 2.5 baths,18801973,Ruud,,De Aker - Nieuw Sloten,52.3421313,4.7969324,Entire home/apt,250,4,4,2023-10-27,0.24,1,0,2,0363 5601 B284 0001 3C43
653494489241254928,Condo in Amsterdam · ★5.0 · 1 bedroom · 1 bed · 1 bath,1739437,Nina,,Westerpark,52.3836,4.87371,Entire home/apt,200,3,6,2023-08-08,0.66,1,6,6,0363 83A9 77A6 3D5E 3AFD
653571740298456030,Condo in Amsterdam · ★4.33 · 2 bedrooms · 2 beds · 1 bath,190266041,Melle,,Noord-West,52.40803,4.92271,Entire home/apt,220,4,3,2023-09-16,0.19,1,86,2,0363 064C 73C3 CE38 4E81
653579060497535362,Condo in Amsterdam · ★5.0 · 1 bedroom · 2 beds · 2 baths,28541859,Julia,,De Baarsjes - Oud-West,52.37132,4.84947,Entire home/apt,300,2,7,2023-10-30,0.44,1,148,4,03639F34BC98FAAC741A
653579640130124509,Home in Amsterdam · ★5.0 · 1 bedroom · 1 bed · 1 bath,247955061,Babette,,Centrum-Oost,52.36453,4.89672,Entire home/apt,364,3,6,2023-07-16,0.41,1,0,3,0363 2B93 2B0F F80C 2E03
653596273829803592,Condo in Amsterdam · 1 bedroom · 1 bed · 1 bath,14842883,Esther,,Geuzenveld - Slotermeer,52.38059,4.81594,Entire home/apt,128,7,0,,,1,0,0,0363 49B2 1BAF D9E3 5948
653624101468651897,Condo in Amsterdam · ★5.0 · 2 bedrooms · 4 beds · 1.5 baths,325306,Michiel,,Oud-Oost,52.36045065115125,4.926562495529652,Entire home/apt,400,6,5,2023-08-30,0.30,1,0,3,0363 C688 6EA6 E269 BA19
653628724322238814,Townhouse in Amsterdam · 3 bedrooms · 4 beds · 2 baths,465235407,Mechteld,,Slotervaart,52.36114,4.82168,Entire home/apt,279,3,2,2022-07-26,0.12,1,0,0,0363 8D4B E07A BA81 2659
653649400664768415,Condo in Amsterdam · ★4.50 · 1 bedroom · 1 bed · 1 bath,465241936,Evelijne,,De Pijp - Rivierenbuurt,52.34604,4.88726,Entire home/apt,249,2,4,2022-11-12,0.23,1,0,0,0363 EC56 D73F 926F EEA8
653983335749412816,Condo in Amsterdam · ★5.0 · 1 bedroom · 1 bed · 1 bath,146421074,Quinten,,De Baarsjes - Oud-West,52.36741,4.87515,Entire home/apt,419,2,11,2023-09-18,0.72,1,252,8,0363 975D BC1F 89C0 83C8
653987865961722824,Condo in Amsterdam · 2 bedrooms · 1 bed · 1 bath,5676189,Art,,Noord-Oost,52.39204310685912,4.949396998523661,Entire home/apt,145,2,1,2023-07-17,0.20,1,129,1,0363831F07640932A131
654046415405853829,Condo in Amsterdam · 1 bedroom · 1 bed · 1.5 baths,54347577,Sophie,,De Pijp - Rivierenbuurt,52.35682710799339,4.901838377646493,Entire home/apt,275,2,2,2023-06-25,0.29,1,340,2,0363 96DE 6F1C F3B8 CD82
654890743576991709,Condo in Amsterdam · ★4.73 · 1 bedroom · 2 beds · 1 bath,26248536,Tessel,,Bos en Lommer,52.37945209999999,4.8480497,Entire home/apt,206,2,11,2023-10-08,0.66,1,101,5,03637A8FA21B3C794350
654918546695168927,Condo in Amsterdam · ★4.57 · 1 bedroom · 1 bed · 1.5 baths,11619276,Ninette,,Bos en Lommer,52.3796,4.85294,Entire home/apt,160,3,14,2023-11-21,0.83,1,2,11,0363 9DCD B727 636D 6F54
655445262678639209,Rental unit in Amsterdam · ★4.83 · 2 bedrooms · 2 beds · 1 bath,465661718,Marieke,,Watergraafsmeer,52.35085,4.94265,Entire home/apt,200,7,12,2023-09-27,0.68,1,0,8,0363 B0A8 6F31 5A9A 2F23
655566801795638304,Condo in Amsterdam · ★5.0 · 1 bedroom · 1 bed · 1 bath,76732587,Abel,,De Pijp - Rivierenbuurt,52.35466197157519,4.88846942782402,Entire home/apt,300,2,10,2023-09-17,0.56,1,360,5,0363 0941 5EC9 FB48 1D6A
655605533136325547,Condo in Amsterdam · ★5.0 · 1 bedroom · 1 bed · 1.5 baths,121551163,Maurice,,Centrum-Oost,52.371667290675674,4.923274107277393,Entire home/apt,196,3,3,2023-04-10,0.26,1,0,3,0363 2C8C 16BE 34F4 5826
655727640969957940,Rental unit in Amsterdam · 2 bedrooms · 2 beds · Half-bath,654322,Lauren,,De Pijp - Rivierenbuurt,52.349779777757725,4.888610732530344,Entire home/apt,250,7,2,2023-07-20,0.12,1,74,1,0363 2F56 A0D8 218E 30B5
656222143862971193,Condo in Amsterdam · ★5.0 · 1 bedroom · 1 bed · 1 bath,39308954,Ernst,,Centrum-West,52.3724219,4.882609299999999,Entire home/apt,485,2,9,2023-10-13,0.56,1,298,5,0363 BE9D 81B8 53B5 4C65
656252772411531864,Rental unit in Amsterdam · ★5.0 · 2 bedrooms · 2 beds · 1.5 baths,12229508,E&K,,De Pijp - Rivierenbuurt,52.343126185854786,4.896814450621605,Entire home/apt,350,2,7,2023-08-28,0.40,1,18,3,0363 162B E60D 9BCB 9FB8
656264564452336100,Condo in Amsterdam · ★4.91 · 2 bedrooms · 1 bed · 1 bath,465843289,Riccardo,,De Pijp - Rivierenbuurt,52.35077,4.88853,Entire home/apt,240,2,11,2023-08-02,0.64,1,1,5,0363A47BC6A37A9033E6
656305460674540584,Home in Amsterdam · 3 bedrooms · 3 beds · 1 bath,26011434,Linda,,IJburg - Zeeburgereiland,52.3550419,5.0010495,Entire home/apt,259,3,2,2023-06-20,0.12,1,224,1,0363 6E45 3F5A 630F 8F4C
656331618313852790,Condo in Amsterdam · 1 bedroom · 1 bed · 1.5 baths,16562955,Maroesjka,,Zuid,52.354114188932485,4.853638596832752,Entire home/apt,200,3,2,2022-11-13,0.15,1,2,0,0363 A1E7 B28A 6CC1 FC38
656401880250077715,Condo in Amsterdam · 1 bedroom · 1 bed · 1 bath,186967003,Hui,,De Pijp - Rivierenbuurt,52.356072,4.8979753,Entire home/apt,128,3,2,2023-03-01,0.19,1,0,2,0363 F445 59A2 FC2D 5C47
656411139345937864,Rental unit in Amsterdam · ★4.0 · 1 bedroom · 2 beds · 1 bath,460700360,Elias,,Slotervaart,52.36268,4.84023,Entire home/apt,111,7,28,2023-10-20,1.75,5,339,17,0363 CCF2 9D8A 9B3E F830
656411620862616177,Rental unit in Amsterdam · ★4.43 · 2 bedrooms · 2 beds · 1 bath,460700360,Elias,,Slotervaart,52.36196,4.84211,Entire home/apt,156,7,7,2023-11-24,0.53,5,199,6,0363 CCF2 9D8A 9B3E F830
656899743321745511,Condo in Amsterdam · ★4.55 · 1 bedroom · 2 beds · 1.5 baths,465979256,Felice Giovanni,,Centrum-West,52.3762843,4.8938122,Entire home/apt,125,1,44,2023-11-05,2.49,1,30,36,Exempt
656972501753289247,Condo in Amsterdam · 2 bedrooms · 2 beds · 1 bath,465992213,Dennis,,Bos en Lommer,52.38467,4.85499,Entire home/apt,159,4,1,2022-07-19,0.06,1,21,0,0363 30EF 3CD6 5453 07B4
656976287044244211,Rental unit in Amsterdam · ★4.75 · 1 bedroom · 2 beds · 1 bath,48267410,Guillaume,,Westerpark,52.37764,4.87313,Entire home/apt,200,3,8,2023-08-19,0.59,1,2,6,0363 1EE3 B874 3A27 552C
657085626133204971,Condo in Amsterdam · ★4.82 · 2 bedrooms · 2 beds · 1.5 baths,80535649,Willem,,De Baarsjes - Oud-West,52.365377,4.8738973,Entire home/apt,490,2,11,2023-08-07,0.65,1,135,6,0363 ABF6 FCDA 63D2 7787
657104557770588290,Condo in Amsterdam · ★4.88 · 2 bedrooms · 2 beds · 1.5 baths,245652610,Yannick,,Centrum-West,52.3725339,4.8820267,Entire home/apt,700,3,16,2023-09-24,0.92,1,243,10,0363 F5A9 DE69 73ED 49FF
657139268226639936,Condo in Amsterdam · ★5.0 · 1 bedroom · 1 bed · 1.5 baths,340060981,Marnix,,De Baarsjes - Oud-West,52.3635,4.86431,Entire home/apt,350,1,7,2023-06-25,0.43,1,338,4,0363 39E6 5117 58C6 7EF7
657151187604355254,Houseboat in Amsterdam · ★4.98 · 1 bedroom · 1 bed · 1 private bath,466036246,Katarina En Ralph,,Oostelijk Havengebied - Indische Buurt,52.3714014,4.9499342,Private room,98,1,99,2023-12-03,5.78,1,202,73,0363 634D 8478 C39C 06BA
657191610986764184,Condo in Amsterdam · ★4.86 · 1 bedroom · 2 beds · 1 bath,466047423,Flavio,,Oud-Oost,52.36021,4.92795,Entire home/apt,,2,7,2022-12-21,0.41,1,0,2,0363 0156 837F AF65 5013
657644212555336655,Rental unit in Amsterdam · 2 bedrooms · 2 beds · 1 bath,179670405,Maarten,,De Baarsjes - Oud-West,52.36811,4.85281,Entire home/apt,219,2,2,2023-07-27,0.42,1,0,2,0363 3C65 EBEB 29F7 F598
657649747876552659,Houseboat in Amsterdam · ★4.57 · 2 bedrooms · 2 beds · 2 baths,27278204,Birgitte,,IJburg - Zeeburgereiland,52.36606,4.96077,Entire home/apt,264,2,7,2023-09-10,0.40,1,0,1,0363 D7D6 7D41 9B11 57A2
657706051198440700,Condo in Amsterdam · 2 bedrooms · 3 beds · 1 bath,395220436,Jennifer,,Oostelijk Havengebied - Indische Buurt,52.35947847830535,4.935814440250397,Entire home/apt,139,5,1,2022-07-27,0.06,1,0,0,0363 4636 C8F0 6EB6 5292
657774299389718095,Townhouse in Amsterdam · ★4.33 · 2 bedrooms · 2 beds · 1.5 baths,2806731,Noni,,Oud-Noord,52.3939309,4.927271200000001,Entire home/apt,300,4,3,2022-10-08,0.20,1,158,0,0363 DCCD 7D59 9BE1 A3CA
657797183418887073,Condo in Amsterdam · ★4.64 · 1 bedroom · 2 beds · 1.5 baths,173952508,Jorien,,Bos en Lommer,52.38227,4.84945,Entire home/apt,213,2,14,2023-11-19,0.84,1,18,9,0363 3435 81FE F363 3269
